taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey
5387142	Dahlia pinnata Cav.	5387142	Dahlia pinnata Cav.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Dahlia	3093023	Dahlia pinnata	5387142
3040254	Reseda alba L.	3040254	Reseda alba L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Resedaceae	3110	Reseda	3040250	Reseda alba	3040254
5375388	Capsella bursa-pastoris (L.) Medik.	5375388	Capsella bursa-pastoris (L.) Medik.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Capsella	3047430	Capsella bursa-pastoris	5375388
5386897	Tragopogon pratensis L.	5386897	Tragopogon pratensis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Tragopogon	3092408	Tragopogon pratensis	5386897
7344611	Rumex obtusifolius subsp. obtusifolius	7344611	Rumex obtusifolius subsp. obtusifolius	4	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex obtusifolius	2889011
1670212	Bombylius major Linnaeus, 1758	1670212	Bombylius major Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Bombyliidae	7285	Bombylius	1500120	Bombylius major	1670212
2484596	Regulus regulus (Linnaeus, 1758)	2484596	Regulus regulus (Linnaeus, 1758)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Regulidae	5279	Regulus	2484589	Regulus regulus	2484596
2723256	Carex cuprina (Sándor ex Heuff.) Nendtv. ex A.Kern.	2724306	Carex leersii F.Schult.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex leersii	2724306
2888605	Viburnum opulus L.	2888605	Viburnum opulus L.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Adoxaceae	2510	Viburnum	2888580	Viburnum opulus	2888605
3012167	Sorbus aucuparia L.	3012167	Sorbus aucuparia L.	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Sorbus	3012146	Sorbus aucuparia	3012167
8754694	Eriophyes platanoideus Nalepa, 1922	4544683	Aceria platanoidea (Nalepa, 1922)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Eriophyidae	2816	Aceria	2128489	Aceria platanoidea	4544683
1554086	Phytoliriomyza melampyga (Loew, 1869)	1554086	Phytoliriomyza melampyga (Loew, 1869)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Agromyzidae	3329	Phytoliriomyza	1553975	Phytoliriomyza melampyga	1554086
2128502	Aceria erinea (Nalepa, 1891)	2128502	Aceria erinea (Nalepa, 1891)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Eriophyidae	2816	Aceria	2128489	Aceria erinea	2128502
2701261	Juncus articulatus L.	2701261	Juncus articulatus L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072	Juncus articulatus	2701261
2855398	Galanthus elwesii Hook.f.	2855398	Galanthus elwesii Hook.f.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Galanthus	2855324	Galanthus elwesii	2855398
2869311	Lysichiton americanus Hultén & H.St.John	2869311	Lysichiton americanus Hultén & H.St.John	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Lysichiton	2869300	Lysichiton americanus	2869311
3137459	Leontodon autumnalis L.	6300383	Scorzoneroides autumnalis subsp. autumnalis	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Scorzoneroides	8301836	Scorzoneroides autumnalis	3133512
3152583	Hibiscus syriacus L.	3152583	Hibiscus syriacus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Hibiscus	3152542	Hibiscus syriacus	3152583
5361815	Urtica urens L.	5361815	Urtica urens L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Urtica	2984391	Urtica urens	5361815
2150764	Pisaura mirabilis (Clerck, 1757)	2150764	Pisaura mirabilis (Clerck, 1757)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Pisauridae	5641	Pisaura	2150756	Pisaura mirabilis	2150764
2891739	Oxalis corniculata var. atropurpurea Planch.	8427624	Oxalis corniculata L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Oxalidaceae	6697	Oxalis	2891642	Oxalis corniculata	8427624
6070840	Mimulus luteus L.	7730307	Erythranthe lutea (L.) G.L.Nesom	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Phrymaceae	4194986	Erythranthe	3171742	Erythranthe lutea	7730307
7292249	Cardaminopsis arenosa subsp. arenosa	7068732	Arabidopsis arenosa subsp. arenosa	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Arabidopsis	3052435	Arabidopsis arenosa	3052509
5384364	Amaranthus hybridus L.	5384364	Amaranthus hybridus L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Amaranthus	3085074	Amaranthus hybridus	5384364
2722602	Carex sylvatica Huds.	2722602	Carex sylvatica Huds.	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex sylvatica	2722602
5366829	Potentilla anserina L.	7272211	Argentina anserina subsp. anserina	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Argentina	3026341	Argentina anserina	5367246
9182765	Calendula arvensis L.	9182765	Calendula arvensis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Calendula	3104843	Calendula arvensis	9182765
2518	Caryophyllaceae	2518	Caryophyllaceae	1	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518				
2437760	Apodemus sylvaticus (Linnaeus, 1758)	2437760	Apodemus sylvaticus (Linnaeus, 1758)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Muridae	5510	Apodemus	2437754	Apodemus sylvaticus	2437760
2891147	Geranium sylvaticum L.	2891147	Geranium sylvaticum L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Geraniales	624	Geraniaceae	4676	Geranium	2889949	Geranium sylvaticum	2891147
5334190	Glaucium flavum Crantz	5334190	Glaucium flavum Crantz	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Papaveraceae	2422	Glaucium	2888419	Glaucium flavum	5334190
5371874	Pimpinella major Huds.	5371874	Pimpinella major Huds.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Pimpinella	3034784	Pimpinella major	5371874
8029008	Cirsium hybridum Koch ex DC.	8029008	Cirsium hybridum Koch ex DC.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Cirsium	3112554	Cirsium hybridum	8029008
2704178	Poa pratensis L.	2704178	Poa pratensis L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Poa	2704173	Poa pratensis	2704178
2889019	Rumex patientia L.	2889019	Rumex patientia L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex patientia	2889019
2986097	Ribes rubrum L.	2986097	Ribes rubrum L.	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes rubrum	2986097
1599287	Wachtliella persicariae (Linnaeus, 1767)	1599287	Wachtliella persicariae (Linnaeus, 1767)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338	Wachtliella	1599276	Wachtliella persicariae	1599287
2701571	Juncus acutiflorus Ehrh. ex Hoffm.	2701571	Juncus acutiflorus Ehrh. ex Hoffm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072	Juncus acutiflorus	2701571
3088488	Tagetes erecta L.	3088488	Tagetes erecta L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Tagetes	3088468	Tagetes erecta	3088488
4543792	Phyllocoptes goniothorax (Nalepa, 1889)	4543792	Phyllocoptes goniothorax (Nalepa, 1889)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Eriophyidae	2816	Phyllocoptes	2128523	Phyllocoptes goniothorax	4543792
2889173	Reynoutria japonica Houtt.	2889173	Reynoutria japonica Houtt.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Reynoutria	8420120	Reynoutria japonica	2889173
2685628	Abies cilicica (Antoine & Kotschy) Carrière	2685628	Abies cilicica (Antoine & Kotschy) Carrière	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Abies	2684876	Abies cilicica	2685628
3089561	Centaurea cyanus L.	3089561	Centaurea cyanus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Centaurea	3127469	Centaurea cyanus	3089561
5231438	Troglodytes troglodytes (Linnaeus, 1758)	5231438	Troglodytes troglodytes (Linnaeus, 1758)	63	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Troglodytes	2493899	Troglodytes troglodytes	5231438
5250186	Urocystis anemones (Pers.) G.Winter	5250186	Urocystis anemones (Pers.) G.Winter	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Ustilaginomycetes	148	Urocystidales	8035892	Urocystidaceae	3825	Urocystis	2556683	Urocystis anemones	5250186
5384738	Silene flos-cuculi (L.) Greuter & Burdet	5384738	Silene flos-cuculi (L.) Greuter & Burdet	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897	Silene flos-cuculi	5384738
7881150	Polygonatum hybridum Brügger	7881150	Polygonatum hybridum Brügger	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Polygonatum	2769995	Polygonatum hybridum	7881150
3046044	Cardamine amara L.	3046044	Cardamine amara L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Cardamine	3045622	Cardamine amara	3046044
5331181	Viola odorata L.	5331181	Viola odorata L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola odorata	5331181
3067054	Euphorbia humifusa Willd.	3067054	Euphorbia humifusa Willd.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	3063749	Euphorbia humifusa	3067054
7228304	Arum italicum subsp. italicum	7228304	Arum italicum subsp. italicum	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Arum	2869757	Arum italicum	5330661
2685326	Abies cephalonica Loudon	2685326	Abies cephalonica Loudon	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Abies	2684876	Abies cephalonica	2685326
3189846	Acer platanoides L.	3189846	Acer platanoides L.	22	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer platanoides	3189846
5275012	Pteridium aquilinum (L.) Kuhn	5275012	Pteridium aquilinum (L.) Kuhn	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dennstaedtiaceae	6623	Pteridium	8091908	Pteridium aquilinum	5275012
5298231	Iris pseudacorus L.	5298231	Iris pseudacorus L.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Iridaceae	7698	Iris	2748017	Iris pseudacorus	5298231
6363306	Populus nigra var. betulifolia (Pursh) Torr.	3040227	Populus nigra L.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Populus	3040183	Populus nigra	3040227
3023221	Prunus spinosa L.	3023221	Prunus spinosa L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus spinosa	3023221
5089433	Ptychoptera albimana (Fabricius, 1787)	5089433	Ptychoptera albimana (Fabricius, 1787)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Ptychopteridae	5585	Ptychoptera	1646623	Ptychoptera albimana	5089433
5289686	Setaria verticillata (L.) P.Beauv.	5289686	Setaria verticillata (L.) P.Beauv.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Setaria	2702955	Setaria verticillata	5289686
1043717	Cryptolaemus montrouzieri Mulsant, 1853	1043717	Cryptolaemus montrouzieri Mulsant, 1853	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Coccinellidae	7782	Cryptolaemus	1043716	Cryptolaemus montrouzieri	1043717
2484916	Sitta europaea Linnaeus, 1758	2484916	Sitta europaea Linnaeus, 1758	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sittidae	5283	Sitta	2484878	Sitta europaea	2484916
4452252	Psyllobora vigintiduopunctata (Linnaeus, 1758)	4452252	Psyllobora vigintiduopunctata (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Coccinellidae	7782	Psyllobora	1043577	Psyllobora vigintiduopunctata	4452252
3135329	Hieracium umbellatum L.	3135329	Hieracium umbellatum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Hieracium	3134951	Hieracium umbellatum	3135329
8722242	Helianthus giganteus Lour.	8722242	Helianthus giganteus Lour.	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Helianthus	3119134	Helianthus giganteus	8722242
3666800	Epilobium roseum (Schreb.) Schreb.	3666800	Epilobium roseum (Schreb.) Schreb.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Epilobium	3189067	Epilobium roseum	3666800
4452216	Propylea quatuordecimpunctata (Linnaeus, 1758)	1043572	Propylaea quatuordecimpunctata (Linnaeus, 1758)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Coccinellidae	7782	Propylaea	1043571	Propylaea quatuordecimpunctata	1043572
5586736	Silene latifolia subsp. alba (Miller) Greuter & Burdet	5586736	Silene latifolia subsp. alba (Miller) Greuter & Burdet	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897	Silene latifolia	5384805
7375096	Trichia decipiens var. decipiens	7375096	Trichia decipiens var. decipiens	1	VARIETY	ACCEPTED	Protozoa	7	Mycetozoa	33	Myxomycetes	319	Trichiales	1296	Trichiaceae	3215311	Trichia	7237797	Trichia decipiens	5426164
2704922	Festuca rubra L.	2704922	Festuca rubra L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Festuca	2704913	Festuca rubra	2704922
2986192	Ribes nigrum L.	2986192	Ribes nigrum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes nigrum	2986192
5284982	Pinus strobus L.	5284982	Pinus strobus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Pinus	2684241	Pinus strobus	5284982
8059811	Deschampsia cespitosa (L.) P.Beauv.	8059811	Deschampsia cespitosa (L.) P.Beauv.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Deschampsia	2703131	Deschampsia cespitosa	8059811
3189939	Cardiospermum halicacabum L.	3189939	Cardiospermum halicacabum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Cardiospermum	3189931	Cardiospermum halicacabum	3189939
5231763	Prunella modularis (Linnaeus, 1758)	5231763	Prunella modularis (Linnaeus, 1758)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Prunellidae	5273	Prunella	2495070	Prunella modularis	5231763
6065824	Chroicocephalus ridibundus (Linnaeus, 1766)	6065824	Chroicocephalus ridibundus (Linnaeus, 1766)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chroicocephalus	4848452	Chroicocephalus ridibundus	6065824
9508460	Mareca sibilatrix (Poeppig, 1829)	2498110	Anas sibilatrix Poeppig, 1829	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas sibilatrix	2498110
5359429	Trifolium dubium Sibth.	5359429	Trifolium dubium Sibth.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Trifolium	2973363	Trifolium dubium	5359429
8322495	Taraxacum F.H.Wigg.	8322495	Taraxacum F.H.Wigg.	3	GENUS	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Taraxacum	8322495		
4497045	Andricus callidoma (Hartig, 1841)	4497045	Andricus callidoma (Hartig, 1841)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Andricus	1309591	Andricus callidoma	4497045
5568428	Dysphania botrys (L.) Mosyakin & Clemants	5568428	Dysphania botrys (L.) Mosyakin & Clemants	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Dysphania	3083582	Dysphania botrys	5568428
9781113	Arrhenatherum elatius subsp. elatius	9781113	Arrhenatherum elatius subsp. elatius	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Arrhenatherum	2704504	Arrhenatherum elatius	2704505
2722914	Carex divulsa Stokes	2722914	Carex divulsa Stokes	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex divulsa	2722914
5661439	Myosotis cespitosa C.F.Schultz	6096564	Myosotis laxa subsp. cespitosa (C.F.Schultz) Nordh.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Myosotis	2925668	Myosotis laxa	5341182
8328247	Veronica montana L.	8328247	Veronica montana L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047	Veronica montana	8328247
2494200	Serinus serinus (Linnaeus, 1766)	2494200	Serinus serinus (Linnaeus, 1766)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Serinus	8215044	Serinus serinus	2494200
5232464	Branta leucopsis (Bechstein, 1803)	5232464	Branta leucopsis (Bechstein, 1803)	949	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Branta	2498190	Branta leucopsis	5232464
5376961	Lepidium draba L.	5376961	Lepidium draba L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713	Lepidium draba	5376961
7191596	Tachybaptus ruficollis ruficollis	7191596	Tachybaptus ruficollis ruficollis	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Tachybaptus	2482040	Tachybaptus ruficollis	2482048
8941837	Sagina apetala Ard.	8941837	Sagina apetala Ard.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Sagina	3085387	Sagina apetala	8941837
1423395	Ischnura elegans Vander Linden, 1820	1423395	Ischnura elegans Vander Linden, 1820	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Ischnura	1423281	Ischnura elegans	1423395
2890603	Geranium columbinum L.	2890603	Geranium columbinum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Geraniales	624	Geraniaceae	4676	Geranium	2889949	Geranium columbinum	2890603
3083745	Atriplex rosea L.	3083745	Atriplex rosea L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Atriplex	3083650	Atriplex rosea	3083745
5334215	Fumaria parviflora Lam.	5334215	Fumaria parviflora Lam.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Papaveraceae	2422	Fumaria	2888567	Fumaria parviflora	5334215
6665114	Plantago major subsp. major	6665114	Plantago major subsp. major	3	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Plantago	3189695	Plantago major	3189767
7819589	Senecio elegans L.	7819589	Senecio elegans L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Senecio	9802230	Senecio elegans	7819589
1428686	Orthetrum cancellatum Linnaeus, 1758	1428686	Orthetrum cancellatum Linnaeus, 1758	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Orthetrum	1428581	Orthetrum cancellatum	1428686
2706232	Festuca arundinacea Schreb.	5289769	Scolochloa festucacea Link	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Scolochloa	5289768	Scolochloa festucacea	5289769
2481174	Larus fuscus Linnaeus, 1758	2481174	Larus fuscus Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus fuscus	2481174
2209044	Nagurus cristatus (Dollfus, 1889)	2209044	Nagurus cristatus (Dollfus, 1889)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Isopoda	643	Trachelipodidae	5765	Nagurus	2208997	Nagurus cristatus	2209044
2701418	Juncus conglomeratus L.	2701418	Juncus conglomeratus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072	Juncus conglomeratus	2701418
3040913	Conringia orientalis Dumort.	3040913	Conringia orientalis Dumort.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Conringia	3040907	Conringia orientalis	3040913
3171948	Verbascum phlomoides L.	3171948	Verbascum phlomoides L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Scrophulariaceae	2390	Verbascum	2928970	Verbascum phlomoides	3171948
8745918	Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011	8745918	Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Agriolimacidae	4567719	Deroceras	5190776	Deroceras invadens	8745918
2515080	Puccinia sessilis J.Schröt.	2515080	Puccinia sessilis J.Schröt.	2	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Pucciniomycetes	270	Pucciniales	1126	Pucciniaceae	3251	Puccinia	9533895	Puccinia sessilis	2515080
5135513	Maniola jurtina (Linnaeus, 1758)	5135513	Maniola jurtina (Linnaeus, 1758)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Maniola	5135400	Maniola jurtina	5135513
5232428	Chloephaga picta (Gmelin, 1789)	5232428	Chloephaga picta (Gmelin, 1789)	267	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Chloephaga	2497988	Chloephaga picta	5232428
2717002	Eleocharis palustris (L.) Roem. & Schult.	2717002	Eleocharis palustris (L.) Roem. & Schult.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Eleocharis	2716791	Eleocharis palustris	2717002
